44202,12.7855973388,4.6
44217,15.033441547,4.9333333333
44232,15.7692191188,4.4
44262,13.2569242269,4.3
44292,14.0033508767,4.2333333333
44337,12.0767409406,4.0666666667
44352,12.5254160396,4.2666666667
44397,11.1998541329,4.1777777778
44412,11.3583831496,4.8666666667
44427,11.2784338353,4.6666666667
44442,12.7978786224,4.5333333333
44457,12.4077093797,4.6
44472,11.5697990396,4.7333333333
44487,12.019501024,5.0666666667
44502,12.4090206588,4.6666666667
44517,13.2752846982,5.0666666667
44532,12.9768672107,5.2
44547,13.1549846122,4.8666666667
44562,13.9638011186,4.5333333333
44592,14.114039906,4.5666666667
44607,15.208690262,4.3333333333
44622,14.5623891642,4.7333333333
44637,15.3472143415,4.4666666667
44652,14.8707196199,4
44667,15.8787955721,4.2
44682,15.4384425525,4.4
44697,15.6186045846,4.1333333333
44712,15.4207684273,3.9333333333
44727,15.7263582214,3.9333333333
44742,16.1118841256,3.8666666667
44757,15.631864947,3.8666666667
44772,15.2763896556,4
44787,14.8062988734,4.1333333333
44802,15.0037656624,4.2
44817,15.2051562847,4.2
44832,15.6377426779,3.8666666667
44847,15.1447364116,4.4666666667
44862,15.0386060041,4.6
44877,15.0073725746,4.6
44892,15.7910224398,4.5333333333
44907,16.1718514564,4.3333333333
44922,16.9565185861,4.7333333333
44937,16.289415348,4.6666666667
44952,15.8495080652,4.7333333333
44967,15.790633104,4.4
44982,17.2946165338,4.8666666667
44997,15.9715995313,4.3333333333
45012,16.2913418635,4.5333333333
45027,15.0908661939,4.6666666667
45042,14.0951987602,4.6
45057,15.7225556246,4.4
45072,16.2714976105,4.4
45087,16.1771425684,4.2
45102,17.0204417307,4.6666666667
45117,16.1654875769,4.6
45132,17.4962599499,4.4
45147,16.8604400972,4.5333333333
45162,16.4821982385,4.3333333333
45177,17.1975573624,4.2666666667
45192,16.4244101573,4.4666666667
45207,16.512989274,3.4
45222,14.739000026,4.3333333333
45252,14.5971329186,3.9333333333
45267,14.2674872222,3.6
45282,12.8966300915,3.7333333333
45297,14.1994206491,3.8666666667
45312,14.0288806586,4.2
45327,15.2448267537,3.6666666667
45342,13.1456247526,3.8
45357,14.4282489198,3.5333333333
45372,15.9205290504,3.8
45387,14.7521289834,3.8666666667
45402,14.9339849082,3.2666666667
45417,14.2610726455,2.6
45432,15.2655493159,3.4
45447,16.0113260521,4.1333333333
45462,14.6573862991,4.2
45477,12.8530707657,4.2666666667
45492,12.6950387132,4.1333333333
45507,12.3828396582,4
45522,12.2923817828,4.2
45537,13.8952629414,3.5333333333
45552,14.4028925789,4.7333333333
45567,14.7922912528,4.6
45582,13.5768191558,4.8666666667
45597,14.9962253634,4.1333333333
45612,13.1273803853,4.6666666667
45627,12.0601674081,4.7333333333
45642,12.1156770911,4.5333333333
45657,10.2366390548,4.6
45672,10.6366630786,4.6666666667
45687,10.7598906206,4.2
45702,10.6427249639,3.2666666667
45717,10.9537284238,3.0666666667
45732,11.2347833467,3.4666666667
45747,10.7652368278,3.7333333333
45762,11.162186742,3.3333333333
45777,12.2465816475,3.1333333333
45792,11.2762870615,3.2666666667
45807,11.3259887485,3.1333333333
45822,11.0264789494,2.9333333333
45837,11.3026445917,3.0666666667
45852,12.4541176608,4.0666666667
45867,11.5442214609,4.6
45882,12.5094879587,4.7333333333
45897,11.5763374926,4.2666666667
45912,11.4112544862,3.2
45927,11.0745309022,2.8666666667
45942,11.3692702628,3
45957,11.8608120871,2.8666666667
45972,12.88178733,2.9333333333
45987,12.1096665035,3.5333333333
46002,13.0587382108,3.6
46017,12.2203916129,4.3333333333
46032,11.5144468681,4.6666666667
46047,9.8748776962,4.2
46062,10.8030412475,4.8
46077,10.7358673611,4.6666666667
46092,9.4246490854,4.9333333333
46107,8.6014236236,4.4666666667
46122,8.3441032546,4.4666666667
46137,9.0237356733,4.2666666667
46152,10.7680578829,5.0666666667
46167,10.5536924029,4.8666666667
46182,9.4481163409,4.6
46197,11.3164702016,4.6666666667
46212,9.9579131019,4.8666666667
46227,10.0334230613,4.7333333333
46242,10.8204074708,4.5333333333
46257,10.4676354938,5
46272,10.301157911,4.7333333333
46287,9.8867114261,4.5333333333
46302,11.2436529451,4.7333333333
46317,9.6987208888,5.1333333333
46332,8.9996453008,5.6666666667
46347,11.3558267783,5
46362,9.3607054073,4.9333333333
46377,11.8742640123,4.8666666667
46392,10.361143303,5.1333333333
46407,8.536048654,4.9333333333
46422,11.8753516006,4.5333333333
46437,10.2711087166,4.6
46452,11.3113786283,5.3333333333
46467,10.8956852722,4.7333333333
46482,13.9848998135,4.6
46497,12.2593785495,4.8
46512,12.5171419717,5.2666666667
46527,11.6673658897,5
46542,12.0266403758,4.9333333333
46557,12.5486235232,6
46572,10.3422016209,5.4
46587,12.1435580605,5.2
46602,10.6763543232,4.8666666667
46617,9.9048604297,4.6
46632,9.9905640915,4.2
46647,10.2814009392,5.5333333333
46662,9.9748433727,4.3333333333
46677,11.9577386531,5.0666666667
46692,10.7966265055,4.6
46707,10.7312200568,5.2666666667
46752,10.084314446,5.2666666667
46767,11.9227983892,5.2
46782,13.2283191799,4.5333333333
46797,14.5851019451,3.2666666667
46812,13.8580942082,3.1333333333
46827,15.5591398631,3.4
46842,15.9050286748,3.5333333333
46857,14.6538411676,3.6666666667
46872,15.4616802612,3.8666666667
46887,15.2358124382,4.4666666667
46902,13.5749692864,5.5333333333
46917,11.4977985148,5.8666666667
46932,9.613237811,5.4
46947,10.304641276,3.8
46962,13.3068424285,4
46977,14.027753447,4.3333333333
46992,10.450722389,3.6666666667
47007,10.4794998984,3.4666666667
47022,10.9560512379,3.4
47037,9.6982040945,3.3333333333
47052,9.8556024307,4.1333333333
47067,6.0449881385,3.5333333333
47082,6.451416677,4.0666666667
47097,6.5682689898,4.6666666667
47112,6.5829940051,4.5333333333
47127,6.8442018421,3.8
47142,8.3239809487,4.2
47157,8.2392169911,4.2
47172,9.3646375701,4.6
47187,10.296212702,4.8
47202,11.1051375639,4.9333333333
47217,12.2142889169,5.1333333333
47232,13.1245891883,5.2666666667
47247,14.3982143952,5.1333333333
47262,13.4275193682,4.9333333333
47277,12.5128213785,4.6
47292,11.9023069278,4.1333333333
47307,11.2869402812,3.9333333333
47322,11.5433603094,3.7333333333
47337,11.1685537139,3.4
47352,11.1339391188,3.7333333333
47367,11.4663244967,3
47382,12.2199101739,4.2
47397,14.7093272027,4.1333333333
47412,15.94922162,3
47427,16.4794331399,3.3333333333
47442,14.8487506153,3.3333333333
47457,14.136043141,3.7333333333
47472,14.1156548515,4
47487,13.7285903429,3.9333333333
47502,12.7807748837,3.8666666667
47532,10.8575010499,3.9666666667
47547,8.897567273,3.8666666667
47562,7.7841008808,3.6666666667
47577,7.0525598389,4.0666666667
47592,5.1748153264,4.2
47607,4.7610650084,4
47622,5.7271657038,4.8
47637,5.3250364658,4.3333333333
47652,5.910295674,3.6
47682,7.9990845936,3.3666666667
47697,10.2230643252,2.8
47712,11.2201395442,3.1333333333
47727,12.2655700953,3.4
47742,11.3591401089,3.6
47757,11.0125639114,3.6
47787,9.5082765793,3.9333333333
47802,9.1131668928,4
47817,9.416758042,4.0666666667
47832,9.632820615,3.9333333333
47847,10.0085883786,4.2
47862,9.9955601012,3.8666666667
47907,9.5481918173,4.2
47922,8.0983207861,4
47937,7.3415799199,3.6666666667
47952,7.5453720233,3.8
47967,7.4026559215,3.6666666667
47997,5.977278117,3.7666666667
48012,7.8139190406,3.2666666667
48042,8.0643029681,3.5333333333
48072,9.8177469325,3.8333333333
48087,10.9483460846,3.7333333333
48102,11.2346013006,4.1333333333
48117,9.4585960877,3.9333333333
48132,9.9832722659,4.6666666667
48147,9.7213182669,4.5333333333
48177,10.9237324075,4.4666666667
48192,12.3333784301,4.6
48207,12.2253480951,4.1333333333
48222,13.0815806661,4.2666666667
48237,14.6588495128,3.9333333333
48252,14.3181368847,3.6666666667
48267,13.7639547876,3.6
48282,12.2450386149,3.7333333333
48297,12.157565813,3.8666666667
48312,12.1377611281,4.1333333333
48327,9.6663814914,4.0666666667
48342,9.0885587587,5
48357,8.7058304998,4.3333333333
48372,9.6591397368,3.6666666667
48387,9.9806676481,4.1333333333
48402,10.2907435846,4.2666666667
48417,11.1635636562,4.4666666667
48432,10.3080213556,4.5333333333
48462,9.1194736562,4.7333333333
48477,8.6885092759,4.8
48492,9.2692295458,4.5333333333
48507,8.897115032,4.8
48522,8.4405013276,4.7333333333
48537,9.5295788385,4.8
48552,9.4850298248,4.6666666667
48567,9.6049993496,4.4666666667
48582,9.4556755328,4.2666666667
48597,8.0368953627,4.0666666667
48612,7.4618791808,3.8
48627,6.7567694144,4.1333333333
48642,8.0289903328,3.7333333333
48657,9.4306207872,3.7333333333
48672,9.2417330322,3.7333333333
48687,8.6005318035,3.8666666667
48702,8.6214293059,4.4666666667
48717,10.3802711678,4.3333333333
48732,11.4774670864,4.1333333333
48747,10.6613028242,4.8666666667
48762,10.2251178569,4.8666666667
48777,10.1255279331,5.2666666667
48792,10.7080454411,5.0666666667
48837,8.1452619175,4.7555555556
48852,8.4716469811,4.5333333333
48867,9.3397327357,4.3333333333
48897,9.3063873185,4.3333333333
48912,9.7953460679,4
48927,9.4941602081,4.2
48942,9.1956094776,4.1333333333
48957,9.8323394685,4.3333333333
48972,11.3698580387,4.5333333333
48987,12.1229102837,4.6666666667
49002,11.999930066,4.9333333333
49017,11.3729263912,4.8
49032,11.2164744536,5
49047,12.1757018973,5
49062,10.695621734,4.8
49077,9.5611157577,4.7333333333
49092,8.769793123,4.4
49107,7.6813393423,4.3333333333
49122,7.852818896,4.2
49137,7.1827269474,4.2666666667
49152,7.3505458758,3.8666666667
49167,8.7287644898,4.0666666667
49182,10.5497735232,3.9333333333
49197,10.5431295504,4.0666666667
49212,9.2577910986,4.6666666667
49227,8.2416265422,4.9333333333
49272,5.3015436339,5.7555555556
49287,7.5432941509,5.7333333333
49302,10.1184337129,5.9333333333
49317,12.1639302748,6.2
49332,11.6960304914,6.3333333333
49347,13.1302212605,6.1333333333
49362,12.2928885198,6.2666666667
49377,12.1665091244,5.7333333333
49392,13.07865821,5.4
49407,13.4053160209,4.8666666667
49422,12.7454880959,4.6666666667
49437,12.2027426923,4.4
49452,12.7157563719,4.4
49467,13.2829062846,4.3333333333
49482,14.0053668465,4.4666666667
49497,13.7714142397,4.9333333333
49512,12.2525466817,5.3333333333
49527,13.5155140731,5.4666666667
49542,13.2617599704,5.7333333333
49557,12.9868707585,6.0666666667
49587,11.7267168191,6.1
49602,10.4512199968,6.0666666667
49617,9.9390368917,5.8
49632,10.7710802055,6.0666666667
49647,12.3250191345,5.8
49662,14.7820975673,5.4666666667
49677,14.8013919859,5.4
49692,14.2034758031,5
49707,16.2590391179,5.0666666667
49722,17.2460839409,4.7333333333
49737,19.275691876,4.6
49752,20.1117286013,4.9333333333
49767,19.4514566438,4.5333333333
49782,19.7458279949,4.5333333333
49797,18.1327803007,4.6
49812,16.5226149985,4.6
49827,15.5900744018,4.2
49842,15.2050174607,3.8666666667
49857,14.8638541647,4.2
49872,14.7136888956,4.0666666667
49887,15.8493806217,3.8
49902,14.9802327803,4.0666666667
49917,15.2205157483,4
49932,17.1231000887,3.8
49947,16.8004920986,4.1333333333
49962,17.143333606,4.3333333333
49977,18.4411226055,4.5333333333
49992,19.8974063117,5
50007,19.0615205936,5.6
50022,18.7668548694,6
50037,18.3124126057,6.2666666667
50052,16.7863840918,6.0666666667
50067,17.7132294127,6.2
50082,18.1439296155,5.9333333333
50097,17.7945135637,5.9333333333
50112,17.9148744183,5.4
50127,17.0377931139,4.9333333333
50142,17.9373080248,4.7333333333
50157,18.6766854147,4.0666666667
50172,17.7545441117,3.8
50187,18.3597927153,3.5333333333
50202,19.0003989376,3.6666666667
50217,20.6184102347,3.5333333333
50232,20.7811400849,3.6666666667
50247,21.4477108891,4.1333333333
50262,22.2412244636,4.2666666667
50277,22.7379447576,4.8
50292,24.5284195446,5
50307,26.5795224607,5.6666666667
50322,25.8343837755,5.8666666667
50337,24.4998655553,6
50352,24.1525888895,5.8666666667
50367,22.3859439137,6.1333333333
50382,20.4720761683,5.9333333333
50397,20.0654000508,5.8666666667
50412,20.8261897049,5.6
50427,21.4644972699,5.3333333333
50442,20.4507459381,4.7333333333
50457,21.6152814297,4.8
50472,22.7456527918,4.1333333333
50487,23.5832470846,3.8666666667
50502,22.9845012954,3.7333333333
50517,22.5832446841,3.2666666667
50532,22.1859753485,3.2
50547,21.9587675514,3.4
50562,21.9872650377,3.8
50577,22.3183609356,4
50592,23.7609090901,4.4
50607,23.8359789047,4.9333333333
50622,25.1489648716,5.2666666667
50637,26.1305961942,5.9333333333
50652,27.8327466474,6.2666666667
50667,29.0109999331,6.3333333333
50682,30.6917113172,6.2
50697,30.7694919816,6.1333333333
50712,30.073177438,5.7333333333
50727,29.3379823558,5.3333333333
50742,27.9141380473,5
50757,27.1003509952,4.4
50772,25.9230192768,4.4666666667
50787,25.9763195237,4.2666666667
50802,26.5748984829,3.9333333333
50817,26.9362061522,4.1333333333
50832,26.5164295323,4.2666666667
50847,27.2116666588,4.2666666667
50862,27.5634085816,4.4666666667
51362,12.1988283834,-33.162
